Time,Sequence #,Data,Best Gateway,RSSI,SNR
2019-09-03 10:34:40,116,d77e070d8c0100ec02430d00016f632b0002000000012f09,64-7F-DA-FF-FE-00-43-A5,-68,14
2019-09-03 09:34:40,115,d77e0100df02460d00016d372b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-09-03 08:34:41,114,d77e070d980100ce02480d00016a972b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-72,12.5
2019-09-03 07:34:42,113,d77e0100b0024b0d000166112b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-74,13
2019-09-03 06:34:43,112,d77e070da5010094024d0d000161f92b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-68,12.8
2019-09-03 05:34:43,111,d77e010099024d0d000162d02b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-69,12
2019-09-03 04:34:44,110,d77e070da70100a0024d0d000163ea2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,14
2019-09-03 03:34:44,109,d77e01009f024e0d000163c12b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-69,12.2
2019-09-03 02:34:45,108,d77e070da701009c024e0d0001634a2b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-71,12.2
2019-09-03 01:34:46,107,d77e0100a2024f0d0001644c2b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-80,13.8
2019-09-03 00:34:46,106,d77e070dac0100b9024f0d000167c72b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-09-02 23:34:47,105,d77e0100c302500d0001695f2b0007000000052f00,64-7F-DA-FF-FE-00-43-A5,-72,12.8
2019-09-02 22:34:48,104,d77e070da90100c302500d000169492b0007000000052f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-09-02 21:34:48,103,d77e0100be02500d0001687d2b000a000000082f00,64-7F-DA-FF-FE-00-43-A5,-69,14.5
2019-09-02 20:34:49,102,d77e070da90100c1024f0d000168ed2b000d0000000a2f00,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-09-02 19:34:50,101,d77e0100c8024f0d000169e72b000a000000082f00,64-7F-DA-FF-FE-00-43-A5,-69,13.5
2019-09-02 18:34:50,100,d77e070dac0100cf024e0d00016b092b000a000000072f00,64-7F-DA-FF-FE-00-43-A5,-72,13
2019-09-02 17:34:51,99,d77e0100d1024e0d00016b322b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-70,11.5
2019-09-02 16:34:52,98,d77e070da90100cd024e0d00016a7f2b0006000000042f01,64-7F-DA-FF-FE-00-43-A5,-71,12.8
2019-09-02 15:34:52,97,d77e0100d0024e0d00016add2b0006000000042f02,64-7F-DA-FF-FE-00-43-A5,-71,12.2
2019-09-02 14:34:53,96,d77e070da90100c1024f0d0001686b2b0007000000052f00,64-7F-DA-FF-FE-00-43-A5,-69,12.5
2019-09-02 13:34:54,95,d77e0100be024f0d000167f12b0007000000052f00,64-7F-DA-FF-FE-00-43-A5,-75,13
2019-09-02 12:34:54,94,d77e070da90100be024e0d000167b72b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-71,12.2
2019-09-02 11:34:55,93,d77e0100b5024e0d000166582b0004000000032f00,72-76-FF-00-2E-05-04-F8,-104,-4
2019-09-02 11:34:55,93,d77e0100b5024e0d000166582b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-68,12.2
2019-09-02 10:34:56,92,d77e070da70100b3024d0d000165df2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-66,13.5
2019-09-02 09:34:56,91,d77e0100af024d0d000165142b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-67,12
2019-09-02 08:34:57,90,d77e070da70100ac024c0d000164a02b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-66,12.5
2019-09-02 07:34:58,89,d77e0100ab024b0d000164432b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-68,13.8
2019-09-02 06:34:58,88,d77e070da70100ab02490d000164172b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-72,12.8
2019-09-02 05:34:59,87,d77e0100aa02480d000163d02b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-68,12.2
2019-09-02 04:35:00,86,d77e070da70100a802460d0001635d2b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-69,13.5
2019-09-02 03:35:00,85,d77e0100a902420d0001635c2b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-73,11.8
2019-09-02 02:35:01,84,d77e070da70100a702400d000162fe2b0005000000032f00,64-7F-DA-FF-FE-00-43-A5,-69,12
2019-09-02 01:35:01,83,d77e0100a6023d0d000162bd2b0005000000032f00,64-7F-DA-FF-FE-00-43-A5,-71,11.2
2019-09-02 00:35:02,82,d77e070da70100b202390d000164542b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-67,11.5
2019-09-01 23:35:03,81,d77e0100c502360d000166e12b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12
2019-09-01 22:35:03,80,d77e070dac0100ce02340d000168132b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,11.8
2019-09-01 21:35:04,79,d77e0100d302330d000168a92b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-65,12.8
2019-09-01 20:35:05,78,d77e070dac0100d302320d000168b42b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-68,13
2019-09-01 19:35:05,77,d77e0100dd02300d00016a032b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-68,11.5
2019-09-01 18:35:06,76,d77e070db10100e4022f0d00016af42b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-09-01 17:35:07,75,d77e0100e4022f0d00016afa2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12.2
2019-09-01 16:35:07,74,d77e070db10100e7022e0d00016b602b0003000000022f01,64-7F-DA-FF-FE-00-43-A5,-68,13.5
2019-09-01 15:35:08,73,d77e0100e6022d0d00016b532b0002000000012f01,64-7F-DA-FF-FE-00-43-A5,-68,14
2019-09-01 14:35:09,72,d77e070dae0100e3022c0d00016b0a2b0002000000012f02,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-09-01 13:35:09,71,d77e01010d022c0d000171202b0002000000012f09,64-7F-DA-FF-FE-00-43-A5,-68,14.2
2019-09-01 12:35:10,70,d77e070d96010120022b0d0001738e2b0003000000022f09,64-7F-DA-FF-FE-00-51-DB,-96,4.2
2019-09-01 11:35:10,69,d77e01010f022d0d000171462b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-64,12.2
2019-09-01 10:35:11,68,d77e070d9401010c022e0d000170832b0004000000032f09,64-7F-DA-FF-FE-00-43-A5,-67,12
2019-09-01 09:35:12,67,d77e0100f802310d00016d8e2b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-65,13
2019-09-01 08:35:13,66,d77e070d9d0100de02350d000169952b0004000000032f09,64-7F-DA-FF-FE-00-43-A5,-66,13.5
2019-09-01 07:35:13,65,d77e01009a02380d0001603e2b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-65,12
2019-09-01 06:35:14,64,d77e070da501009102380d00015f012b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-66,11.8
2019-09-01 05:35:15,63,d77e01009402360d00015f6f2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12.5
2019-09-01 04:35:15,62,d77e070da501009802350d00015ff02b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-67,13
2019-09-01 03:35:16,61,d77e01009d02340d000160a52b0005000000042f00,64-7F-DA-FF-FE-00-51-DB,-97,-1
2019-09-01 03:35:16,61,d77e01009d02340d000160a52b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-64,12.8
2019-09-01 02:35:16,60,d77e070da70100a002340d000160ed2b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-66,13.2
2019-09-01 01:35:17,59,d77e0100a302320d000161762b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-68,11.8
2019-09-01 00:35:18,58,d77e070da70100ac02320d000162982b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,11.5
2019-08-31 23:35:18,57,d77e0100b402300d000163ae2b0005000000032f00,64-7F-DA-FF-FE-00-43-A5,-68,11.8
2019-08-31 22:35:19,56,d77e070da90100b9022f0d000164692b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-67,13
2019-08-31 21:35:20,55,d77e0100bf022e0d0001653d2b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-68,13
2019-08-31 20:35:20,54,d77e070da90100c6022e0d0001664e2b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-68,14
2019-08-31 19:35:21,53,d77e0100d1022d0d000167d22b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-68,11.5
2019-08-31 18:35:22,52,d77e070dae0100dc022d0d0001695e2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-08-31 17:35:22,51,d77e0100e6022c0d00016ae02b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-08-31 16:35:23,50,d77e070db10100f1022c0d00016c7e2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-68,12.2
2019-08-31 15:35:24,49,d77e0100f5022c0d00016d282b0002000000012f01,64-7F-DA-FF-FE-00-43-A5,-71,12.5
2019-08-31 14:35:24,48,d77e070db10100f8022c0d00016de12b0001000000002f02,64-7F-DA-FF-FE-00-43-A5,-67,12.2
2019-08-31 13:35:25,47,d77e01010e022c0d000170fb2b0002000000012f03,64-7F-DA-FF-FE-00-43-A5,-68,13.8
2019-08-31 12:35:26,46,d77e070d9d010110022e0d000171532b0001000000002f09,64-7F-DA-FF-FE-00-43-A5,-68,13
2019-08-31 11:35:26,45,d77e01010b02300d000170a02b0002000000012f09,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-08-31 10:35:27,44,d77e070d9401011902300d000172322b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-73,14
2019-08-31 09:35:28,43,d77e01010b02330d00016ff52b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-71,13.2
2019-08-31 08:35:29,42,d77e070dac0100c402370d0001661a2b0003000000022f01,64-7F-DA-FF-FE-00-43-A5,-71,13
2019-08-31 07:35:29,41,d77e0100c902380d000166782b0003000000022f00,64-7F-DA-FF-FE-00-51-DB,-99,5.5
2019-08-31 07:35:29,41,d77e0100c902380d000166782b0003000000022f00,64-7F-DA-FF-FE-00-40-AB,-104,5.8
2019-08-31 07:35:29,41,d77e0100c902380d000166782b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-71,11.2
2019-08-31 06:35:30,40,d77e070da501009e02390d000160c32b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-08-31 05:35:30,39,d77e0100a402380d000161982b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-68,13.5
2019-08-31 04:35:31,38,d77e070da70100aa02370d0001625b2b0002000000012f00,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-08-31 03:35:32,37,d77e0100b002360d000163362b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-71,13
2019-08-31 02:35:32,36,d77e070da90100b602360d0001643a2b0003000000022f00,64-7F-DA-FF-FE-00-40-AB,-98,0
2019-08-31 02:35:32,36,d77e070da90100b602360d0001643a2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-71,9.8
2019-08-31 01:35:33,35,d77e0100c102350d0001659d2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,14
2019-08-31 00:35:34,34,d77e070dac0100cb02340d000167042b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-71,13
2019-08-30 23:35:34,33,d77e0100cf02330d000167972b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-69,13.5
2019-08-30 22:35:35,32,d77e070dac0100d402330d000168572b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-71,12.8
2019-08-30 21:35:36,31,d77e0100d802330d000168e92b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-71,13
2019-08-30 20:35:36,30,d77e070dae0100d602320d000168e02b0005000000032f00,64-7F-DA-FF-FE-00-43-A5,-68,12.2
2019-08-30 19:35:37,29,d77e0100e002320d00016a642b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-08-30 18:35:37,28,d77e070db10100ec02310d00016c3a2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,14
2019-08-30 17:35:38,27,d77e0100f502320d00016dc92b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,12.2
2019-08-30 16:35:39,26,d77e070db10100fa02330d00016eb02b0002000000012f01,64-7F-DA-FF-FE-00-43-A5,-69,13.2
2019-08-30 15:35:39,25,d77e0100fc02340d00016f512b0003000000022f01,64-7F-DA-FF-FE-00-43-A5,-69,12.8
2019-08-30 14:35:40,24,d77e070db601010102360d0001705b2b0002000000012f02,64-7F-DA-FF-FE-00-43-A5,-71,12.5
2019-08-30 13:35:41,23,d77e01012e02370d000176d52b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-73,12.8
2019-08-30 12:35:42,22,d77e070db6010106023c0d000170fc2b0004000000032f01,64-7F-DA-FF-FE-00-43-A5,-68,13
2019-08-30 11:35:42,21,d77e010113023d0d000172302b0005000000042f09,64-7F-DA-FF-FE-00-43-A5,-64,12.5
2019-08-30 10:35:43,20,d77e070da70100de02410d000169db2b0007000000052f09,64-7F-DA-FF-FE-00-43-A5,-69,11.8
2019-08-30 09:35:43,19,d77e0100b102420d0001636d2b0007000000052f02,64-7F-DA-FF-FE-00-43-A5,-67,11.8
2019-08-30 08:35:44,18,d77e070da70100a202400d000161572b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-71,11.8
2019-08-30 07:35:45,17,d77e0100b4023d0d000163cd2b0005000000042f00,64-7F-DA-FF-FE-00-43-A5,-72,13.8
2019-08-30 06:35:45,16,d77e070da90100bb023b0d000164b82b0004000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,11.8
2019-08-30 05:35:46,15,d77e0100b2023b0d0001635e2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12
2019-08-30 04:35:47,14,d77e070da70100a8023b0d000161f92b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-69,13
2019-08-30 03:35:47,13,d77e0100ad023b0d000162ac2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-66,11.8
2019-08-30 02:35:48,12,d77e070dac0100b2023a0d000163702b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12.5
2019-08-30 01:35:49,11,d77e0100b902390d000164702b0004000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12
2019-08-30 00:35:49,10,d77e070dac0100c102380d000165662b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,12.8
2019-08-29 23:35:50,9,d77e0100c602370d000166362b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-65,12.2
2019-08-29 22:35:51,8,d77e070dae0100ce02370d000167432b0005000000032f00,64-7F-DA-FF-FE-00-43-A5,-65,12.2
2019-08-29 21:35:51,7,d77e0100d502360d0001685c2b0004000000032f00,64-7F-DA-FF-FE-00-43-A5,-65,11.8
2019-08-29 20:35:52,6,d77e070db10100e002340d000169c32b0006000000042f00,64-7F-DA-FF-FE-00-43-A5,-66,11.8
2019-08-29 19:35:53,5,d77e0100ea02330d00016b3c2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-67,11.2
2019-08-29 18:35:53,4,d77e070db30100f302320d00016c812b0003000000022f00,64-7F-DA-FF-FE-00-51-DB,-102,-3.2
2019-08-29 17:35:54,3,d77e0100f802310d00016d3e2b0003000000022f00,64-7F-DA-FF-FE-00-43-A5,-72,12.5
2019-08-29 16:35:55,2,d77e070db60100fc02310d00016dcd2b0003000000022f01,64-7F-DA-FF-FE-00-43-A5,-70,12
2019-08-29 15:35:55,1,d77e01010202310d00016e9c2b0003000000022f01,64-7F-DA-FF-FE-00-43-A5,-71,12.2
2019-08-29 14:35:56,0,d77e070da201010102310d00016e772b0003000000022f09,64-7F-DA-FF-FE-00-43-A5,-66,12.2
2019-08-13 16:07:46,0,d77e070db60100e6023a0d000162312b0003000000022f00,64-7F-DA-FF-FE-00-40-94,-68,12.5
